id;id_user;id_term;condition_text; condition_description; event_stamp
"con_50f8708de32a9";"usr_4cf5de07654c8";"trm_4f2456027809f";"false belief story";"participants listen to a false belief story";"2013-01-17 21:43:41"
"con_50f870b8eb8cc";"usr_4cf5de07654c8";"trm_4f2456027809f";"false belief question";"participants answer a question about the false belief story";"2013-01-17 21:44:24"
"con_50f8712146b18";"usr_4cf5de07654c8";"trm_4f2456027809f";"false belief picture story";"participants look at a physical representation of a false belief story";"2013-01-17 21:46:09"
"con_50f871f68ae7a";"usr_4cf5de07654c8";"trm_4f2456027809f";"false belief picture question";"participants answer a question about a picture of a false belief story";"2013-01-17 21:49:42"
"con_50f9997f676f2";"usr_4de5345b3b6a8";"trm_50f998dcbfcc8";"Immediate";"Participant is shown list immediately after learning target words";"2013-01-18 18:50:39"
"con_50f999958552e";"usr_4de5345b3b6a8";"trm_50f998dcbfcc8";"Delayed";"Participant is shown list 20 minutes after learning target words";"2013-01-18 18:51:01"
"con_5106ef0dbbd61";"usr_4de5345b3b6a8";"trm_5106eee90937a";"forward";"the subject is given a set of numbers and asked to repeat them in the order given.";"2013-01-28 21:35:09"
"con_5106ef2710e26";"usr_4de5345b3b6a8";"trm_5106eee90937a";"backward";"the subject is given a set of numbers and asked to repeat them in the opposite of the order given.";"2013-01-28 21:35:35"
"con_5106ef40748b3";"usr_4de5345b3b6a8";"trm_5106eee90937a";"sequencing";"the subject is given a set of numbers and asked to list them in ascending order from smallest to largest.";"2013-01-28 21:36:00"
"con_512e7df3f05ad";"usr_4cf5de07654c8";"trm_512e7621189ad";"line criterion rule";"size of criterion line used for classifying stimuli";"2013-02-27 21:43:15"
"con_512e7ed7dffc2";"usr_4cf5de07654c8";"trm_512e7621189ad";"size of line";"size of line stimulus presented on each trial";"2013-02-27 21:47:03"
"con_512e7f07caf9d";"usr_4cf5de07654c8";"trm_512e7621189ad";"line trial";"trials with responses";"2013-02-27 21:47:51"
"con_512e803a93e35";"usr_4cf5de07654c8";"trm_512e7f83b2e28";"criterion rule";"size of dot matrix(number of dots in dot matrix) used for classifying stimuli";"2013-02-27 21:52:58"
"con_512e80b39668f";"usr_4cf5de07654c8";"trm_512e7f83b2e28";"number of dots";"number of dots in dot matrix presented on each trial";"2013-02-27 21:54:59"
"con_512e80e2a1e29";"usr_4cf5de07654c8";"trm_512e7f83b2e28";"response time";"response time to dot stimuli";"2013-02-27 21:55:46"
"con_512e816e6aa77";"usr_4cf5de07654c8";"trm_512e7f83b2e28";"trial";"trials with responses";"2013-02-27 21:58:06"
"con_512e8f483ae6a";"usr_4cf5de07654c8";"trm_512e7621189ad";"dot criterion rule";"size of dot matrix(number of dots in dot matrix) used for classifying stimuli";"2013-02-27 22:57:12"
"con_512e8f98ce8e7";"usr_4cf5de07654c8";"trm_512e7621189ad";"number of dots";"number of dots in dot matrix presented on each trial";"2013-02-27 22:58:32"
"con_512e8fccc0954";"usr_4cf5de07654c8";"trm_512e7621189ad";"dot trial";"trials with responses";"2013-02-27 22:59:24"
"con_512e904eb351d";"usr_4cf5de07654c8";"trm_512e7621189ad";"correct trial";"correct responses on line and dot stimuli trials";"2013-02-27 23:01:34"
"con_512e906c50035";"usr_4cf5de07654c8";"trm_512e7621189ad";"error trial";"error trials on line and dot stimuli trials";"2013-02-27 23:02:04"
"con_514a09160dc6c";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"accept";"trials accepted";"2013-03-20 19:08:06"
"con_514a092211043";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"reject";"trials rejected";"2013-03-20 19:08:18"
"con_51537e897f2e7";"usr_4cf5de07654c8";"trm_50df1c0d946b8";"target";"simultaneously playing Space Fortress and performing an oddball task";"2013-03-27 23:19:37"
"con_51537e91130e4";"usr_4cf5de07654c8";"trm_50df1c0d946b8";"nontarget";"playing Space Fortress";"2013-03-27 23:19:45"
"con_51549090cc831";"usr_4de5345b3b6a8";"trm_5154906cbead5";"change";"the second array contains a different item than the original";"2013-03-28 18:48:48"
"con_515490a7787af";"usr_4de5345b3b6a8";"trm_5154906cbead5";"no change";"the second array is identical to the original";"2013-03-28 18:49:11"
"con_5154969d504f7";"usr_4de5345b3b6a8";"trm_515495b718cd6";"Target";"the dot pattern matches the pattern that the subject is told to respond to";"2013-03-28 19:14:37"
"con_515496b2797ae";"usr_4de5345b3b6a8";"trm_515495b718cd6";"Non-target";"the dot pattern differs from the intended target pattern";"2013-03-28 19:14:58"
"con_5176cff54add4";"usr_49a467bf4e0db";"trm_5176cf9d3d512";"Mirror-Switch";"Mirror-reversed trials preceded by a plain text trial";"2013-04-23 18:16:21"
"con_5176d0097cac2";"usr_49a467bf4e0db";"trm_5176cf9d3d512";"Mirror-Repeat";"Mirror-reversed trials preceded by a mirror-reversed trial";"2013-04-23 18:16:41"
"con_5176d01c424d9";"usr_49a467bf4e0db";"trm_5176cf9d3d512";"Plain-Switch";"Plain-text trials preceded by a mirror-reversed trial";"2013-04-23 18:17:00"
"con_5176d02ddd1b0";"usr_49a467bf4e0db";"trm_5176cf9d3d512";"Plain-Repeat";"Plain-text trials preceded by a plain-text trial";"2013-04-23 18:17:17"
"con_5176d7bee856e";"usr_49a467bf4e0db";"trm_4da890594742a";"Rating";"Rating of affect across all conditions";"2013-04-23 18:49:34"
"con_5176d7e488bb9";"usr_49a467bf4e0db";"trm_4da890594742a";"Rating - Parametric";"Parametric modulation by rating";"2013-04-23 18:50:12"
"con_5176d87fe1c3b";"usr_49a467bf4e0db";"tsk_4a57abb949e98";"Easy trials";"Trials in which the difference in value between options is large";"2013-04-23 18:52:47"
"con_5176d88d48168";"usr_49a467bf4e0db";"tsk_4a57abb949e98";"Hard trials";"Trials in which the difference in value between options is small";"2013-04-23 18:53:01"
"con_5176d8b1e4bf2";"usr_49a467bf4e0db";"tsk_4a57abb949e98";"Easy - parametric";"Parametric modulation by distance from indifference";"2013-04-23 18:53:37"
"con_5176d8bb1aa49";"usr_49a467bf4e0db";"tsk_4a57abb949e98";"Hard - parametric";"Parametric modulation by distance from indifference";"2013-04-23 18:53:47"
"con_5181f0ebe7145";"usr_4cf5de07654c8";"trm_512e7621189ad";"line trial response time";"response time for line trials";"2013-05-02 04:51:55"
"con_5181f1086cf68";"usr_4cf5de07654c8";"trm_512e7621189ad";"dot trial response time";"response time for dot trials";"2013-05-02 04:52:24"
"con_5181f12f2e43a";"usr_4cf5de07654c8";"trm_512e7621189ad";"measure of difficulty";"where a higher number means greater difficulty";"2013-05-02 04:53:03"
"con_5181f47468c45";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"pumps_fixed";"average activity across all pumps with fixed duration and without parametric modulation";"2013-05-02 05:07:00"
"con_5181f4b083b11";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"pumps_demean";"parametrically modulated activity by the demeaned number of pumps (linearly increasing) within each trial and with fixed duration";"2013-05-02 05:08:00"
"con_5181f4e07430c";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"pumps_fixed_real_RT";"average activity across all pumps with duration of pumps set to actual RT of each pump";"2013-05-02 05:08:48"
"con_5181f506e4391";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"cash_fixed";"average activity across all pumps on cash-out events with fixed duration and without parametric modulation";"2013-05-02 05:09:26"
"con_5181f53313a76";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"cash_demean";"parametrically modulated activity by the demeaned number of pumps on cash-out events (linearly increasing) within each trial and with fixed duration";"2013-05-02 05:10:11"
"con_5181f559c92c9";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"cash_fixed_real_RT";"average activity across all pumps on cash-out event with duration of pumps set to actual RT of each pump";"2013-05-02 05:10:49"
"con_5181f5808ea93";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"explode_fixed";"average activity across all pumps on explosion events with fixed duration and without parametric modulation";"2013-05-02 05:11:28"
"con_5181f5a480b56";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"explode_demean";"parametrically modulated activity by the demeaned number of pumps on explosion events (linearly increasing) within each trial and with fixed duration";"2013-05-02 05:12:04"
"con_5181f5ce21189";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"control_pumps_fixed";"average activity across all pumps on control balloons with fixed duration and without parametric modulation";"2013-05-02 05:12:46"
"con_5181f5f6e6f8b";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"control_pumps_demean";"parametrically modulated activity by the demeaned number of pumps on control balloons (linearly increasing) within each trial and with fixed duration";"2013-05-02 05:13:26"
"con_5181f624a380b";"usr_4cf5de07654c8";"trm_4d559bcd67c18";"control_pumps_fixed_real_RT";"average activity across all pumps on control balloon with duration of pumps set to actual RT of each pump";"2013-05-02 05:14:12"
"con_5181f6ea8c76f";"usr_4cf5de07654c8";"trm_4e8dd3dfd9fff";"probabilistic classification trials";"";"2013-05-02 05:17:30"
"con_5181f702d67cd";"usr_4cf5de07654c8";"trm_4e8dd3dfd9fff";"deterministic classification trials";"";"2013-05-02 05:17:54"
"con_5181f7678014f";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"parametric gain";"";"2013-05-02 05:19:35"
"con_5181f7727d7e4";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"parametric loss";"";"2013-05-02 05:19:46"
"con_5181f78292b39";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"distance from indifference";"";"2013-05-02 05:20:02"
"con_5181f83b8e5d0";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Go trial";"Trials on which a go stimulus is presented and the subject is expected to respond";"2013-05-02 05:23:07"
"con_5181f83b8e70e";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Stop trial";"Trials on which a stop signal is presented at some delay (stop-signal delay) following the go stimulus, and the subject is expected to stop";"2013-05-02 05:23:07"
"con_5181f83b8e7c1";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Successful Stop Trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject successfully withholds their response";"2013-05-02 05:23:07"
"con_5181f83b8e875";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Unsuccessful stop trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject fails to withhold their response";"2013-05-02 05:23:07"
"con_5181f83b8e920";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Junk trial";"A go trial on which subject failed to respond or responded incorrectly";"2013-05-02 05:23:07"
"con_5181f863d4de3";"usr_4cf5de07654c8";"trm_5181f863d24f4";"Go trial";"Trials on which a go stimulus is presented and the subject is expected to respond";"2013-05-02 05:23:47"
"con_5181f863d4ecc";"usr_4cf5de07654c8";"trm_5181f863d24f4";"Stop trial";"Trials on which a stop signal is presented at some delay (stop-signal delay) following the go stimulus, and the subject is expected to stop";"2013-05-02 05:23:47"
"con_5181f863d4f88";"usr_4cf5de07654c8";"trm_5181f863d24f4";"Successful Stop Trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject successfully withholds their response";"2013-05-02 05:23:47"
"con_5181f863d5046";"usr_4cf5de07654c8";"trm_5181f863d24f4";"Unsuccessful stop trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject fails to withhold their response";"2013-05-02 05:23:47"
"con_5181f863d50f9";"usr_4cf5de07654c8";"trm_5181f863d24f4";"Junk trial";"A go trial on which subject failed to respond or responded incorrectly";"2013-05-02 05:23:47"
"con_5181fa1e66a37";"usr_4cf5de07654c8";"trm_4ebc9d2e397f2";"correct classification of dual-task items";"";"2013-05-02 05:31:10"
"con_5181faac8b631";"usr_4cf5de07654c8";"trm_4ebc728326a13";"positive feedback";"trials when subject received positive feedback";"2013-05-02 05:33:32"
"con_5181fac688ec9";"usr_4cf5de07654c8";"trm_4ebc728326a13";"negative feedback";"trials when subject received negative feedback";"2013-05-02 05:33:58"
"con_5181fb7c1b32b";"usr_4cf5de07654c8";"trm_5181fb7bf350b";"classification learning trials";"trials on which the subject classifies items";"2013-05-02 05:37:00"
"con_5181fb7c1b42a";"usr_4cf5de07654c8";"trm_5181fb7bf350b";"Probe";"Probe asking which of two numbers is higher";"2013-05-02 05:37:00"
"con_5181fb7c1b4c2";"usr_4cf5de07654c8";"trm_5181fb7bf350b";"positive feedback";"trials when subject received positive feedback";"2013-05-02 05:37:00"
"con_5181fb7c1b543";"usr_4cf5de07654c8";"trm_5181fb7bf350b";"negative feedback";"trials when subject received negative feedback";"2013-05-02 05:37:00"
"con_5181fc76c54d1";"usr_4cf5de07654c8";"trm_4ebd47b8bab6b";"words";"";"2013-05-02 05:41:10"
"con_5181fc87a2444";"usr_4cf5de07654c8";"trm_4ebd47b8bab6b";"consonant strings";"";"2013-05-02 05:41:27"
"con_518c28192f54f";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"task";"";"2013-05-09 22:50:01"
"con_518c2b07f10de";"usr_4cf5de07654c8";"trm_4cacf3fbc503b";"successful stop - critical";"trials when subjects successfully completed a stop - critical trial";"2013-05-09 23:02:31"
"con_52df9fcd93042";"usr_523ef0e181acb";"trm_4da6304c9aa23";"Cue: central";"cue precedes trial but no provides information about the location of the upcoming stimulus";"2014-01-22 10:39:09"
"con_5346920ceb308";"usr_49a467bf4e0db";"trm_534690b0e9dc5";"Repetition";"Repetition of words";"2014-04-10 12:43:56"
"con_534692923de0a";"usr_49a467bf4e0db";"trm_5346927710e88";"Generation";"Covert generation of verbs";"2014-04-10 12:46:10"
"con_5346930c6e0be";"usr_49a467bf4e0db";"trm_534692ef3b5df";"Finger";"Tap index finger in response to a picture of a finger";"2014-04-10 12:48:12"
"con_5346931aab88a";"usr_49a467bf4e0db";"trm_534692ef3b5df";"Foot";"Flex foot in response to picture of a foot";"2014-04-10 12:48:26"
"con_5346932bab789";"usr_49a467bf4e0db";"trm_534692ef3b5df";"Lips";"Purse lips in response to picture of lips";"2014-04-10 12:48:43"
"con_534693b9b6973";"usr_49a467bf4e0db";"trm_5346938eed092";"Landmark";"Decide whether a line is crossed in the middle";"2014-04-10 12:51:05"
"con_534693c651f43";"usr_49a467bf4e0db";"trm_5346938eed092";"Detection";"Decide whether a line is crossed at all";"2014-04-10 12:51:18"
"con_550b515f779fa";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back faces";"blocked";"2015-03-19 22:44:47"
"con_550b516d4cacf";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back places";"blocked";"2015-03-19 22:45:01"
"con_550b517bd07c4";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back tools";"blocked";"2015-03-19 22:45:15"
"con_550b51862472e";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back body parts";"blocked";"2015-03-19 22:45:26"
"con_550b51949b7df";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back faces";"blocked";"2015-03-19 22:45:40"
"con_550b519cf0ebb";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back places";"blocked";"2015-03-19 22:45:48"
"con_550b51a7c499c";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back tools";"blocked";"2015-03-19 22:45:59"
"con_550b51b041eed";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back body parts";"blocked";"2015-03-19 22:46:08"
"con_550b524533150";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back correct trials";"event-related";"2015-03-19 22:48:37"
"con_550b52534532d";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back error trials";"event-related";"2015-03-19 22:48:51"
"con_550b525f91901";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back no response trials";"event-related";"2015-03-19 22:49:03"
"con_550b526c7b603";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back correct trials";"event-related";"2015-03-19 22:49:16"
"con_550b52788b465";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back error trials";"event-related";"2015-03-19 22:49:28"
"con_550b52861724b";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back no response trials";"event-related";"2015-03-19 22:49:42"
"con_550b540d2ea96";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left finger blocks";"";"2015-03-19 22:56:13"
"con_550b541683b30";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right finger blocks";"";"2015-03-19 22:56:22"
"con_550b54243df8f";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left toe blocks";"";"2015-03-19 22:56:36"
"con_550b542d7ef14";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right toe blocks";"";"2015-03-19 22:56:45"
"con_550b54361e652";"usr_51bc76ae9636c";"trm_550b53d7dd674";"tongue movement";"";"2015-03-19 22:56:54"
"con_550b54ed648e2";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Story";"blocked";"2015-03-19 22:59:57"
"con_550b54f4089d5";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Math";"blocked";"2015-03-19 23:00:04"
"con_550b558b93b30";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Random Interaction";"";"2015-03-19 23:02:35"
"con_550b55940dfa4";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Mental Interaction";"";"2015-03-19 23:02:44"
"con_550b5a7eee88c";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Relational Processing";"blocked";"2015-03-19 23:23:42"
"con_550b5a86cc730";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Matching";"blocked";"2015-03-19 23:23:50"
"con_550b5b2140faf";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Face";"blocked";"2015-03-19 23:26:25"
"con_550b5b287394c";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Shape";"blocked";"2015-03-19 23:26:32"
"con_550b5c41f3442";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Mostly reward blocks";"blocked";"2015-03-19 23:31:13"
"con_550b5c4d74cd7";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Mostly loss blocks";"blocked";"2015-03-19 23:31:25"
"con_550b5c5ad13b9";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Reward trials";"event-related";"2015-03-19 23:31:38"
"con_550b5c65129b1";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Loss trials";"event-related";"2015-03-19 23:31:49"
"con_550b5c6fa8e76";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Neutral trials";"event-related";"2015-03-19 23:31:59"
"con_553fcbbea3d1c";"usr_51bc76ae9636c";"trm_553fcbbe974ba";"Go trial";"Trials on which a go stimulus is presented and the subject is expected to respond";"2015-04-28 18:04:46"
"con_553fcbbea4b0b";"usr_51bc76ae9636c";"trm_553fcbbe974ba";"Stop trial";"Trials on which a stop signal is presented at some delay (stop-signal delay) following the go stimulus, and the subject is expected to stop";"2015-04-28 18:04:46"
"con_553fcbbea4d58";"usr_51bc76ae9636c";"trm_553fcbbe974ba";"Successful Stop Trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject successfully withholds their response";"2015-04-28 18:04:46"
"con_553fcbbea5161";"usr_51bc76ae9636c";"trm_553fcbbe974ba";"Unsuccessful stop trial";"A trial on which a stop signal is presented at a delay following the go stimulus, and the subject fails to withhold their response";"2015-04-28 18:04:46"
"con_553fcbbea52f9";"usr_51bc76ae9636c";"trm_553fcbbe974ba";"Junk trial";"A go trial on which subject failed to respond or responded incorrectly";"2015-04-28 18:04:46"
"con_554139e235534";"usr_51bc76ae9636c";"trm_553e73e29cf7d";"scrambled";"";"2015-04-29 20:06:58"
"con_554139eabf26c";"usr_51bc76ae9636c";"trm_553e73e29cf7d";"letter string";"";"2015-04-29 20:07:06"
"con_5542841f5334d";"usr_51bc76ae9636c";"trm_5542841f3dcd5";"congruent";"The color and word names match";"2015-04-30 19:35:59"
"con_5542841f53e65";"usr_51bc76ae9636c";"trm_5542841f3dcd5";"incongruent";"The color and word names conflict with one another";"2015-04-30 19:35:59"
"con_5542841f55944";"usr_51bc76ae9636c";"trm_5542841f3dcd5";"neutral";"The word is not a color name";"2015-04-30 19:35:59"
"con_558c32659a3e1";"usr_49a467bf4e0db";"trm_558c324478d22";"face 1-back";"";"2015-06-25 16:55:01"
"con_558c326d31452";"usr_49a467bf4e0db";"trm_558c324478d22";"face 2-back";"";"2015-06-25 16:55:09"
"con_558c3278dc907";"usr_49a467bf4e0db";"trm_558c324478d22";"scene 1-back";"";"2015-06-25 16:55:20"
"con_558c328005b4a";"usr_49a467bf4e0db";"trm_558c324478d22";"scene 2-back";"";"2015-06-25 16:55:28"
"con_558c328cddf52";"usr_49a467bf4e0db";"trm_558c324478d22";"Chinese character 1-back";"";"2015-06-25 16:55:40"
"con_558c329653a9a";"usr_49a467bf4e0db";"trm_558c324478d22";"Chinese character 2-back";"";"2015-06-25 16:55:50"
"con_558c336b97854";"usr_49a467bf4e0db";"trm_558c3350c6a9f";"go trials";"";"2015-06-25 16:59:23"
"con_558c3373920d1";"usr_49a467bf4e0db";"trm_558c3350c6a9f";"successful stop trials";"";"2015-06-25 16:59:31"
"con_558c337e24f06";"usr_49a467bf4e0db";"trm_558c3350c6a9f";"unsuccessful stop trials";"";"2015-06-25 16:59:42"
"con_558c33984dbd5";"usr_49a467bf4e0db";"trm_558c3350c6a9f";"motion cohrence";"a parametric manipulation of dot motion coherence";"2015-06-25 17:00:08"
"con_558c3434cf9dc";"usr_49a467bf4e0db";"trm_558c33e7714ba";"faces";"";"2015-06-25 17:02:44"
"con_558c343b8a62a";"usr_49a467bf4e0db";"trm_558c33e7714ba";"body parts";"";"2015-06-25 17:02:51"
"con_558c344ab86d5";"usr_49a467bf4e0db";"trm_558c33e7714ba";"limbs";"";"2015-06-25 17:03:06"
"con_558c3451526fb";"usr_49a467bf4e0db";"trm_558c33e7714ba";"houses";"";"2015-06-25 17:03:13"
"con_558c3456a3302";"usr_49a467bf4e0db";"trm_558c33e7714ba";"places";"";"2015-06-25 17:03:18"
"con_558c345b994ef";"usr_49a467bf4e0db";"trm_558c33e7714ba";"cars";"";"2015-06-25 17:03:23"
"con_558c34620c6c0";"usr_49a467bf4e0db";"trm_558c33e7714ba";"guitars";"";"2015-06-25 17:03:30"
"con_558c3468b0cb5";"usr_49a467bf4e0db";"trm_558c33e7714ba";"words";"";"2015-06-25 17:03:36"
"con_558c3471d9a1c";"usr_49a467bf4e0db";"trm_558c33e7714ba";"numbers";"";"2015-06-25 17:03:45"
"con_558c34808ccf8";"usr_49a467bf4e0db";"trm_558c33e7714ba";"response";"events on which the subject made a target detection response";"2015-06-25 17:04:00"
"con_558c35b971df5";"usr_49a467bf4e0db";"trm_558c35979a284";"Sentences";"";"2015-06-25 17:09:13"
"con_558c35c07b63e";"usr_49a467bf4e0db";"trm_558c35979a284";"Nonwords";"";"2015-06-25 17:09:20"
"con_558c35cd4855e";"usr_49a467bf4e0db";"trm_558c35979a284";"Response";"Subject responds to the probe";"2015-06-25 17:09:33"
"con_55c688e795c06";"usr_55b972918e005";"trm_55c686e0824e8";"HE food choice period";"Visual presentation of high energy food stimulus";"2015-08-08 22:55:35"
"con_55c6890d5a187";"usr_55b972918e005";"trm_55c686e0824e8";"LE food choice period";"Visual presentation of low energy food stimulus";"2015-08-08 22:56:13"
"con_565a2e7bd6c76";"usr_51bc76ae9636c";"trm_565a2e79b22f2";"antisaccade";"eye movements away from the fixation point";"2015-11-28 22:45:15"
"con_565a2e7be494e";"usr_51bc76ae9636c";"trm_565a2e79b22f2";"prosaccade";"eye movements toward the fixation point";"2015-11-28 22:45:15"
"con_565a31faa889e";"usr_51bc76ae9636c";"trm_565a31fa6f444";"regulate up";"";"2015-11-28 23:00:10"
"con_565a31faa8b7e";"usr_51bc76ae9636c";"trm_565a31fa6f444";"regulate down";"";"2015-11-28 23:00:10"
"con_566749b60c7c0";"usr_566738e285cfc";"trm_56674987c8f0c";"Recent Positive";"a member of the current trial training set and the preceding trial training set";"2015-12-08 21:20:54"
"con_566749d614267";"usr_566738e285cfc";"trm_56674987c8f0c";"Recent Negative";"a member of the preceding trial training set but not the current trial training set";"2015-12-08 21:21:26"
"con_56674a0e9d637";"usr_566738e285cfc";"trm_56674987c8f0c";"Non-recent Positive";"a member of the current trial training set but not the preceding trial training set";"2015-12-08 21:22:22"
"con_56674a4005561";"usr_566738e285cfc";"trm_56674987c8f0c";"Non-recent Negative";"not a member of the current trial training set or the preceding trial training set";"2015-12-08 21:23:12"
"con_56674c945d1ff";"usr_566738e285cfc";"trm_56674c7c2fa4f";"Positive probe";"a letter that was in the memory set";"2015-12-08 21:33:08"
"con_56674ca497dc6";"usr_566738e285cfc";"trm_56674c7c2fa4f";"Negative probe";"a letter that was in the forget set";"2015-12-08 21:33:24"
"con_56674cecc7de8";"usr_566738e285cfc";"trm_56674c7c2fa4f";"Neutral probe";"a letter that was not in the training set";"2015-12-08 21:34:36"
"con_56674ea4ed756";"usr_566738e285cfc";"trm_56674e49d15e9";"High-persistance (HP) environment";"delays were drawn uniformly from the values 5, 10, 15, 20, 25, 30, 35, 40.";"2015-12-08 21:41:56"
"con_56674ed5a5a79";"usr_566738e285cfc";"trm_56674e49d15e9";"Low-persistance (LP) environment";"delays were set to 90 s with probability of 0.5, and otherwise drawn uniformly from the values 5, 10, 15 and 20s.";"2015-12-08 21:42:45"
